iter	Passed	Remaining
3229	31428	65872
3230	31434	65856
3231	31442	65842
3232	31451	65830
3233	31461	65822
3234	31473	65817
3235	31488	65817
3236	31499	65810
3237	31510	65803
3238	31518	65790
3239	31526	65776
3240	31536	65768
3241	31545	65757
3242	31553	65743
3243	31566	65741
3244	31576	65730
3245	31582	65714
3246	31592	65704
3247	31600	65692
3248	31609	65679
3249	31617	65667
3250	31625	65653
3251	31634	65642
3252	31645	65635
3253	31654	65624
3254	31661	65609
3255	31670	65597
3256	31685	65598
3257	31698	65595
3258	31708	65586
3259	31717	65574
3260	31723	65558
3261	31730	65542
3262	31737	65526
3263	31747	65517
3264	31761	65516
3265	31771	65507
3266	31779	65493
3267	31788	65483
3268	31796	65471
3269	31805	65459
3270	31814	65448
3271	31822	65433
3272	31829	65418
3273	31837	65405
3274	31845	65391
3275	31853	65378
3276	31862	65367
3277	31871	65357
3278	31879	65342
3279	31896	65349
3280	31909	65346
3281	31919	65335
3282	31927	65323
3283	31938	65316
3284	31945	65301
3285	31953	65288
3286	31962	65277
3287	31968	65260
3288	31976	65245
3289	31982	65229
3290	31992	65219
3291	32001	65208
3292	32011	65199
3293	32024	65197
3294	32033	65184
3295	32041	65171
3296	32049	65159
3297	32058	65147
3298	32075	65152
3299	32124	65223
3300	32142	65230
3301	32168	65252
3302	32189	65265
3303	32195	65247
3304	32204	65236
3305	32209	65217
3306	32219	65208
3307	32233	65208
3308	32241	65193
3309	32252	65186
3310	32258	65170
3311	32272	65168
3312	32284	65163
3313	32295	65156
3314	32309	65155
3315	32320	65147
3316	32333	65143
3317	32341	65131
3318	32350	65120
3319	32358	65106
3320	32368	65096
3321	32373	65079
3322	32383	65068
3323	32391	65055
3324	32399	65042
3325	32406	65027
3326	32416	65017
3327	32423	65002
3328	32430	64987
3329	32439	64975
3330	32448	64965
3331	32456	64951
3332	32467	64945
3333	32474	64930
3334	32484	64920
3335	32491	64904
3336	32498	64890
3337	32512	64888
3338	32520	64875
3339	32530	64866
3340	32541	64859
3341	32553	64853
3342	32565	64848
3343	32574	64836
3344	32583	64826
3345	32593	64815
3346	32602	64804
3347	32608	64788
3348	32617	64776
3349	32625	64764
3350	32637	64759
3351	32648	64752
3352	32658	64743
3353	32668	64733
3354	32678	64723
3355	32686	64710
3356	32696	64702
3357	32707	64694
3358	32718	64687
3359	32731	64682
3360	32744	64680
3361	32754	64671
3362	32765	64663
3363	32774	64653
3364	32786	64646
3365	32794	64633
3366	32802	64621
3367	32811	64610
3368	32819	64595
3369	32827	64582
3370	32835	64570
3371	32847	64564
3372	32856	64553
3373	32865	64541
3374	32872	64526
3375	32880	64514
3376	32893	64510
3377	32901	64498
3378	32920	64506
3379	32930	64496
3380	32940	64488
3381	32947	64472
3382	32955	64459
3383	32961	64442
3384	32968	64427
3385	32976	64413
3386	32983	64399
3387	32992	64387
3388	33019	64411
3389	33046	64435
3390	33077	64467
3391	33095	64474
3392	33161	64573
3393	33189	64600
3394	33209	64609
3395	33219	64599
3396	33227	64587
3397	33235	64574
3398	33243	64559
3399	33250	64545
3400	33260	64535
3401	33272	64531
3402	33284	64524
3403	33293	64512
3404	33304	64506
3405	33319	64507
3406	33331	64501
3407	33339	64488
3408	33352	64483
3409	33362	64473
3410	33371	64462
3411	33377	64445
3412	33388	64439
3413	33398	64429
3414	33406	64416
3415	33413	64401
3416	33420	64386
3417	33428	64373
3418	33435	64357
3419	33442	64342
3420	33450	64328
3421	33457	64314
3422	33464	64299
3423	33475	64291
3424	33482	64276
3425	33488	64259
3426	33494	64242
3427	33504	64233
3428	33511	64218
3429	33520	64206
3430	33532	64201
3431	33545	64197
3432	33554	64185
3433	33564	64177
3434	33576	64172
3435	33586	64163
3436	33595	64151
3437	33603	64137
3438	33611	64125
3439	33620	64113
3440	33628	64101
3441	33635	64084
3442	33643	64071
3443	33651	64059
3444	33660	64047
3445	33667	64033
3446	33676	64022
3447	33683	64007
3448	33690	63991
3449	33698	63977
3450	33708	63969
3451	33721	63964
3452	33736	63965
3453	33745	63954
3454	33754	63943
3455	33764	63932
3456	33772	63920
3457	33781	63908
3458	33791	63899
3459	33800	63888
3460	33808	63875
3461	33817	63863
3462	33825	63851
3463	33837	63845
3464	33845	63832
3465	33854	63821
3466	33864	63812
3467	33871	63798
3468	33880	63785
3469	33892	63780
3470	33899	63764
3471	33912	63761
3472	33921	63750
3473	33936	63750
3474	33946	63742
3475	33957	63733
3476	33964	63719
3477	33974	63709
3478	33980	63692
3479	33988	63680
3480	33994	63662
3481	34000	63646
3482	34008	63632
3483	34013	63614
3484	34021	63601
3485	34029	63588
3486	34036	63573
3487	34044	63559
3488	34055	63552
3489	34063	63538
3490	34070	63525
3491	34076	63508
3492	34084	63494
3493	34091	63479
3494	34098	63465
3495	34106	63452
3496	34115	63441
3497	34121	63424
3498	34130	63412
3499	34139	63402
3500	34153	63399
3501	34162	63388
3502	34173	63381
3503	34182	63370
3504	34190	63356
3505	34202	63352
3506	34211	63340
3507	34220	63329
3508	34231	63322
3509	34244	63318
3510	34253	63306
3511	34263	63298
3512	34271	63285
3513	34282	63276
3514	34290	63264
3515	34301	63257
3516	34312	63248
3517	34321	63238
3518	34332	63230
3519	34349	63233
3520	34357	63222
3521	34373	63222
3522	34380	63207
3523	34389	63197
3524	34396	63183
3525	34403	63167
3526	34411	63154
3527	34420	63142
3528	34432	63137
3529	34443	63129
3530	34453	63120
3531	34465	63115
3532	34476	63108
3533	34487	63099
3534	34494	63084
3535	34502	63071
3536	34510	63058
3537	34517	63044
3538	34530	63040
3539	34542	63034
3540	34553	63027
3541	34563	63017
3542	34569	63002
3543	34579	62992
3544	34585	62975
3545	34591	62959
3546	34600	62948
3547	34607	62932
3548	34615	62921
3549	34624	62909
3550	34633	62897
3551	34641	62884
3552	34649	62872
3553	34661	62866
3554	34673	62860
3555	34680	62845
3556	34686	62829
3557	34695	62818
3558	34702	62803
3559	34710	62790
3560	34718	62778
3561	34725	62763
3562	34738	62760
3563	34752	62756
3564	34760	62744
3565	34771	62737
3566	34780	62725
3567	34791	62717
3568	34813	62731
3569	34840	62751
3570	34856	62752
3571	34888	62783
3572	34912	62799
3573	34932	62807
3574	34968	62844
3575	35003	62880
3576	35036	62913
3577	35070	62945
3578	35105	62982
3579	35124	62988
3580	35142	62992
3581	35160	62998
3582	35190	63024
3583	35230	63067
3584	35253	63082
3585	35279	63101
3586	35291	63096
3587	35309	63100
3588	35320	63092
3589	35332	63086
3590	35348	63087
3591	35356	63075
3592	35370	63073
3593	35382	63067
3594	35398	63066
3595	35409	63059
3596	35420	63052
3597	35440	63060
3598	35451	63052
3599	35468	63055
3600	35479	63047
3601	35485	63030
3602	35493	63016
3603	35502	63005
3604	35508	62988
3605	35517	62977
3606	35525	62964
3607	35533	62951
3608	35542	62939
3609	35550	62927
3610	35562	62921
3611	35574	62915
3612	35583	62904
3613	35592	62891
3614	35603	62885
3615	35613	62874
3616	35628	62874
3617	35637	62863
3618	35649	62856
3619	35661	62851
3620	35674	62846
3621	35684	62837
3622	35696	62831
3623	35704	62818
3624	35714	62808
3625	35730	62808
3626	35741	62801
3627	35754	62796
3628	35764	62787
3629	35779	62786
3630	35790	62778
3631	35799	62768
3632	35813	62763
3633	35828	62764
3634	35859	62791
3635	35897	62829
3636	35911	62827
3637	35923	62822
3638	35931	62808
3639	35940	62797
3640	35946	62780
3641	35956	62770
3642	35967	62763
3643	35979	62756
3644	35988	62746
3645	35998	62735
3646	36006	62722
3647	36017	62715
3648	36026	62703
3649	36039	62699
3650	36049	62689
3651	36059	62680
3652	36069	62669
3653	36080	62661
3654	36090	62652
3655	36101	62644
3656	36108	62630
3657	36121	62625
3658	36132	62616
3659	36141	62605
3660	36153	62599
3661	36167	62597
3662	36181	62594
3663	36193	62588
3664	36206	62583
3665	36231	62599
3666	36238	62585
3667	36253	62584
3668	36265	62576
3669	36279	62574
3670	36290	62566
3671	36306	62566
3672	36319	62563
3673	36330	62554
3674	36337	62540
3675	36352	62539
3676	36364	62533
3677	36380	62533
3678	36394	62530
3679	36412	62535
3680	36425	62529
3681	36440	62529
3682	36470	62553
3683	36490	62560
3684	36508	62564
3685	36535	62583
3686	36554	62588
3687	36565	62581
3688	36585	62588
3689	36596	62581
3690	36614	62584
3691	36627	62580
3692	36634	62565
3693	36647	62561
3694	36662	62559
3695	36674	62553
3696	36688	62550
3697	36700	62544
3698	36711	62534
3699	36717	62519
3700	36728	62511
3701	36742	62507
3702	36762	62515
3703	36771	62503
3704	36784	62499
3705	36797	62493
3706	36808	62486
3707	36815	62470
3708	36830	62469
3709	36845	62468
3710	36864	62474
3711	36884	62481
3712	36906	62491
3713	36915	62480
3714	36936	62488
3715	36952	62488
3716	36963	62481
3717	36977	62478
3718	36997	62485
3719	37012	62483
3720	37025	62479
3721	37037	62472
3722	37043	62456
3723	37051	62442
3724	37063	62435
3725	37075	62429
3726	37094	62434
3727	37105	62425
3728	37116	62418
3729	37127	62409
3730	37141	62407
3731	37150	62395
3732	37164	62391
3733	37177	62387
3734	37186	62375
3735	37197	62367
3736	37212	62365
3737	37226	62362
3738	37236	62352
3739	37242	62337
3740	37259	62338
3741	37266	62323
3742	37281	62321
3743	37305	62335
3744	37323	62339
3745	37337	62335
3746	37343	62318
3747	37357	62315
3748	37367	62306
3749	37376	62294
3750	37388	62287
3751	37399	62279
3752	37415	62278
3753	37425	62269
3754	37436	62261
3755	37446	62252
3756	37460	62247
3757	37475	62246
3758	37491	62246
3759	37507	62245
3760	37522	62244
3761	37538	62245
3762	37552	62242
3763	37564	62234
3764	37578	62231
3765	37591	62227
3766	37605	62223
3767	37618	62218
3768	37629	62209
3769	37644	62207
3770	37656	62201
3771	37679	62212
3772	37690	62204
3773	37703	62200
3774	37712	62188
3775	37724	62182
3776	37734	62171
3777	37743	62160
3778	37752	62148
3779	37759	62133
3780	37768	62122
3781	37781	62116
3782	37790	62105
3783	37799	62094
3784	37808	62082
3785	37816	62069
3786	37826	62058
3787	37833	62044
3788	37841	62029
3789	37850	62019
3790	37860	62009
3791	37868	61995
3792	37880	61988
3793	37888	61975
3794	37897	61964
3795	37908	61956
3796	37918	61945
3797	37931	61940
3798	37940	61929
3799	37947	61915
3800	37958	61905
3801	37967	61893
3802	37973	61878
3803	37981	61864
3804	37988	61849
3805	37996	61836
3806	38002	61820
3807	38009	61805
3808	38016	61790
3809	38025	61778
3810	38032	61764
3811	38039	61749
3812	38045	61733
3813	38053	61720
3814	38060	61704
3815	38071	61696
3816	38084	61691
3817	38097	61685
3818	38110	61681
3819	38126	61681
3820	38145	61684
3821	38161	61686
3822	38178	61686
3823	38192	61683
3824	38204	61676
3825	38213	61664
3826	38231	61668
3827	38243	61661
3828	38255	61653
3829	38268	61649
3830	38277	61636
3831	38288	61629
3832	38301	61623
3833	38312	61616
3834	38331	61620
3835	38344	61615
3836	38359	61612
3837	38372	61608
3838	38391	61612
3839	38405	61608
3840	38418	61604
3841	38434	61602
3842	38458	61615
3843	38478	61621
3844	38496	61623
3845	38538	61665
3846	38557	61669
3847	38576	61675
3848	38596	61679
3849	38603	61665
3850	38611	61652
3851	38634	61663
3852	38651	61664
3853	38667	61663
3854	38681	61659
3855	38687	61643
3856	38704	61643
3857	38715	61636
3858	38728	61630
3859	38745	61630
3860	38758	61626
3861	38769	61617
3862	38783	61613
3863	38791	61600
3864	38800	61589
3865	38808	61575
3866	38817	61563
3867	38825	61549
3868	38833	61537
3869	38841	61523
3870	38850	61512
3871	38857	61497
3872	38866	61485
3873	38876	61476
3874	38883	61461
3875	38894	61451
3876	38900	61435
3877	38914	61431
3878	38926	61425
3879	38940	61422
3880	38959	61426
3881	38976	61427
3882	38983	61411
3883	38991	61397
3884	38999	61384
3885	39007	61371
3886	39015	61358
3887	39023	61345
3888	39029	61329
3889	39039	61318
3890	39045	61302
3891	39054	61291
3892	39061	61275
3893	39072	61267
3894	39083	61258
3895	39090	61244
3896	39100	61233
3897	39109	61222
3898	39119	61212
3899	39126	61198
3900	39134	61184
3901	39148	61180
3902	39164	61179
3903	39175	61170
3904	39187	61163
3905	39199	61157
3906	39208	61146
3907	39218	61135
3908	39226	61122
3909	39235	61110
3910	39245	61100
3911	39252	61086
3912	39263	61077
3913	39271	61064
3914	39284	61059
3915	39292	61045
3916	39300	61032
3917	39309	61020
3918	39323	61016
3919	39334	61008
3920	39343	60997
3921	39359	60995
3922	39369	60986
3923	39375	60969
3924	39383	60956
3925	39391	60943
3926	39398	60928
3927	39405	60914
3928	39416	60905
3929	39423	60890
3930	39430	60876
3931	39440	60866
3932	39448	60853
3933	39456	60840
3934	39465	60828
3935	39476	60819
3936	39486	60809
3937	39494	60797
3938	39504	60785
3939	39513	60774
3940	39524	60765
3941	39533	60754
3942	39543	60744
3943	39554	60735
3944	39567	60731
3945	39575	60717
3946	39585	60706
3947	39593	60693
3948	39601	60680
3949	39607	60664
3950	39617	60654
3951	39626	60643
3952	39636	60632
3953	39644	60619
3954	39650	60603
3955	39659	60591
3956	39667	60579
3957	39677	60569
3958	39685	60556
3959	39695	60544
3960	39704	60534
3961	39712	60521
3962	39724	60513
3963	39734	60503
3964	39755	60509
3965	39768	60505
3966	39780	60498
3967	39788	60484
3968	39797	60473
3969	39805	60460
3970	39813	60447
3971	39820	60433
3972	39828	60419
3973	39834	60402
3974	39844	60393
3975	39854	60382
3976	39863	60371
3977	39872	60360
3978	39881	60348
3979	39890	60336
3980	39897	60322
3981	39907	60312
3982	39915	60299
3983	39929	60295
3984	39939	60285
3985	39960	60291
3986	39973	60286
3987	39981	60272
3988	39991	60262
3989	39999	60249
3990	40006	60235
3991	40013	60220
3992	40019	60204
3993	40029	60193
3994	40035	60178
3995	40043	60164
3996	40051	60152
3997	40060	60141
3998	40068	60128
3999	40077	60116
4000	40085	60103
4001	40094	60091
4002	40101	60077
4003	40110	60065
4004	40117	60050
4005	40123	60035
4006	40133	60025
4007	40143	60014
4008	40159	60014
4009	40171	60006
4010	40184	60000
4011	40194	59990
4012	40204	59981
4013	40214	59971
4014	40223	59959
4015	40230	59944
4016	40237	59930
4017	40247	59919
4018	40254	59906
4019	40261	59891
4020	40267	59875
4021	40274	59861
4022	40283	59850
4023	40291	59836
4024	40301	59827
4025	40311	59817
4026	40319	59804
4027	40330	59794
4028	40341	59786
4029	40354	59780
4030	40367	59775
4031	40380	59769
4032	40393	59763
4033	40404	59755
4034	40416	59747
4035	40424	59735
4036	40430	59719
4037	40441	59710
4038	40449	59698
4039	40457	59684
4040	40469	59677
4041	40477	59664
4042	40488	59655
4043	40499	59647
4044	40508	59635
4045	40517	59625
4046	40526	59613
4047	40537	59603
4048	40550	59598
4049	40561	59589
4050	40597	59618
4051	40614	59618
4052	40634	59622
4053	40651	59623
4054	40690	59656
4055	40700	59646
4056	40712	59638
4057	40725	59633
4058	40745	59637
4059	40759	59633
4060	40771	59626
4061	40786	59623
4062	40798	59616
4063	40806	59603
4064	40814	59590
4065	40824	59580
4066	40835	59571
4067	40842	59556
4068	40850	59543
4069	40861	59534
4070	40868	59521
4071	40876	59507
4072	40889	59501
4073	40899	59492
4074	40909	59482
4075	40918	59470
4076	40926	59457
4077	40934	59444
4078	40940	59428
4079	40950	59418
4080	40956	59402
4081	40967	59393
4082	40981	59390
4083	41001	59393
4084	41016	59390
4085	41026	59380
4086	41034	59368
4087	41042	59355
4088	41049	59340
4089	41057	59327
4090	41065	59314
4091	41072	59300
4092	41079	59285
4093	41094	59282
4094	41103	59271
4095	41112	59260
4096	41121	59248
4097	41127	59232
4098	41133	59216
4099	41140	59202
4100	41148	59188
4101	41156	59175
4102	41163	59162
4103	41173	59152
4104	41185	59144
4105	41197	59137
4106	41212	59134
4107	41221	59123
4108	41230	59111
4109	41240	59101
4110	41248	59088
4111	41258	59077
4112	41266	59064
4113	41276	59054
4114	41284	59042
4115	41291	59028
4116	41298	59013
4117	41306	59001
4118	41314	58988
4119	41322	58974
4120	41332	58965
4121	41340	58951
4122	41348	58939
4123	41357	58927
4124	41366	58916
4125	41378	58908
4126	41388	58899
4127	41398	58889
4128	41413	58885
4129	41428	58882
4130	41438	58872
4131	41446	58860
4132	41454	58847
4133	41463	58835
4134	41471	58821
4135	41480	58811
4136	41487	58796
4137	41495	58784
4138	41503	58771
4139	41510	58757
4140	41519	58744
4141	41528	58733
4142	41537	58721
4143	41545	58708
4144	41554	58697
4145	41563	58685
4146	41570	58672
4147	41581	58663
4148	41591	58652
4149	41604	58647
4150	41617	58641
4151	41626	58630
4152	41635	58618
4153	41643	58605
4154	41650	58591
4155	41659	58579
4156	41669	58570
4157	41678	58557
4158	41688	58547
4159	41696	58535
4160	41705	58523
4161	41713	58511
4162	41721	58498
4163	41731	58488
4164	41741	58478
4165	41750	58466
4166	41759	58455
4167	41772	58449
4168	41782	58439
4169	41791	58427
4170	41802	58418
4171	41816	58414
4172	41830	58409
4173	41838	58397
4174	41848	58386
4175	41857	58376
4176	41871	58371
4177	41880	58359
4178	41889	58348
4179	41898	58336
4180	41908	58327
4181	41915	58312
4182	41921	58296
4183	41930	58286
4184	41939	58273
4185	41946	58260
4186	41956	58249
4187	41964	58236
4188	41976	58230
4189	41989	58224
4190	42002	58218
4191	42013	58209
4192	42027	58205
4193	42037	58195
4194	42045	58182
4195	42053	58169
4196	42060	58154
4197	42068	58142
4198	42077	58131
4199	42087	58120
4200	42095	58107
4201	42102	58094
4202	42110	58080
4203	42118	58068
4204	42126	58055
4205	42134	58042
4206	42144	58032
4207	42150	58017
4208	42164	58012
4209	42173	58001
4210	42182	57990
4211	42193	57980
4212	42208	57978
4213	42221	57971
4214	42234	57965
4215	42244	57956
4216	42252	57943
4217	42262	57932
4218	42271	57922
4219	42277	57906
4220	42285	57893
4221	42294	57882
4222	42302	57869
4223	42310	57856
4224	42319	57845
4225	42326	57831
4226	42334	57818
4227	42342	57805
4228	42351	57793
4229	42359	57781
4230	42368	57769
4231	42376	57757
4232	42385	57744
4233	42396	57736
4234	42404	57724
4235	42429	57733
4236	42437	57722
4237	42446	57710
4238	42454	57697
4239	42467	57692
4240	42477	57681
4241	42485	57668
4242	42491	57654
4243	42499	57641
4244	42508	57629
4245	42517	57617
4246	42525	57605
4247	42535	57595
4248	42547	57588
4249	42560	57582
4250	42568	57569
4251	42577	57558
4252	42584	57544
4253	42592	57530
4254	42604	57523
4255	42613	57512
4256	42642	57527
4257	42672	57544
4258	42712	57574
4259	42733	57579
4260	42759	57591
4261	42770	57582
4262	42797	57595
4263	42815	57595
4264	42854	57625
4265	42864	57614
4266	42872	57601
4267	42880	57589
4268	42887	57575
4269	42897	57564
4270	42904	57550
4271	42912	57538
4272	42921	57526
4273	42930	57515
4274	42938	57502
4275	42946	57490
4276	42955	57477
4277	42963	57465
4278	42971	57452
4279	42980	57440
4280	42989	57429
4281	42999	57419
4282	43010	57410
4283	43019	57400
4284	43029	57388
4285	43044	57386
4286	43061	57384
4287	43068	57371
4288	43077	57359
4289	43086	57348
4290	43094	57335
4291	43106	57327
4292	43114	57314
4293	43121	57300
4294	43130	57289
4295	43139	57278
4296	43149	57268
4297	43158	57256
4298	43163	57240
4299	43174	57231
4300	43187	57225
4301	43204	57224
4302	43227	57230
4303	43243	57229
4304	43261	57229
4305	43279	57230
4306	43293	57225
4307	43306	57218
4308	43316	57208
4309	43326	57198
4310	43335	57187
4311	43351	57184
4312	43368	57184
4313	43376	57171
4314	43385	57160
4315	43392	57146
4316	43403	57136
4317	43408	57121
4318	43417	57108
4319	43425	57096
4320	43437	57088
4321	43449	57081
4322	43464	57077
4323	43482	57077
4324	43490	57065
4325	43498	57052
4326	43504	57037
4327	43515	57028
4328	43523	57015
4329	43532	57003
4330	43542	56994
4331	43551	56982
4332	43563	56974
4333	43571	56962
4334	43578	56948
4335	43587	56937
4336	43597	56927
4337	43608	56918
4338	43616	56905
4339	43625	56893
4340	43635	56883
4341	43645	56873
4342	43654	56862
4343	43668	56857
4344	43678	56847
4345	43687	56836
4346	43695	56822
4347	43710	56819
4348	43718	56806
4349	43725	56792
4350	43731	56777
4351	43736	56761
4352	43747	56751
4353	43755	56739
4354	43762	56725
4355	43772	56715
4356	43778	56699
4357	43788	56689
4358	43798	56679
4359	43807	56667
4360	43814	56654
4361	43822	56641
4362	43832	56631
4363	43845	56624
4364	43863	56625
4365	43874	56616
4366	43885	56608
4367	43891	56593
4368	43900	56580
4369	43907	56567
4370	43917	56557
4371	43924	56543
4372	43930	56527
4373	43939	56516
4374	43949	56506
4375	43959	56496
4376	43968	56485
4377	43977	56473
4378	43986	56462
4379	43995	56450
4380	44002	56437
4381	44012	56427
4382	44022	56416
4383	44032	56406
4384	44043	56397
4385	44058	56394
4386	44071	56388
4387	44082	56379
4388	44090	56366
4389	44101	56356
4390	44111	56346
4391	44117	56332
4392	44126	56320
4393	44134	56308
4394	44144	56298
4395	44154	56287
4396	44164	56277
4397	44172	56265
4398	44182	56255
4399	44188	56240
4400	44197	56228
4401	44205	56215
4402	44215	56205
4403	44223	56193
4404	44234	56183
4405	44249	56181
4406	44265	56178
4407	44282	56176
4408	44321	56202
4409	44329	56190
4410	44338	56179
4411	44350	56171
4412	44360	56162
4413	44370	56151
4414	44378	56139
4415	44386	56126
4416	44395	56114
4417	44402	56100
4418	44410	56088
4419	44418	56075
4420	44430	56068
4421	44440	56058
4422	44461	56061
4423	44480	56063
4424	44489	56051
4425	44499	56041
4426	44506	56027
4427	44513	56013
4428	44520	56000
4429	44530	55990
4430	44539	55978
4431	44547	55965
4432	44553	55950
4433	44562	55938
4434	44568	55924
4435	44576	55911
4436	44584	55899
4437	44592	55886
4438	44600	55873
4439	44608	55861
4440	44617	55850
4441	44632	55846
4442	44643	55836
4443	44653	55827
4444	44665	55819
4445	44683	55819
4446	44692	55808
4447	44701	55796
4448	44708	55782
4449	44716	55769
4450	44726	55760
4451	44734	55747
4452	44741	55733
4453	44750	55722
4454	44759	55710
4455	44768	55699
4456	44779	55690
4457	44786	55676
4458	44792	55661
4459	44800	55648
4460	44806	55634
4461	44815	55622
4462	44833	55622
4463	44854	55625
4464	44878	55633
4465	44896	55632
4466	44914	55632
4467	44944	55647
4468	44964	55649
4469	44986	55654
4470	45015	55667
4471	45030	55663
4472	45050	55665
4473	45065	55662
4474	45095	55676
4475	45120	55684
4476	45129	55673
4477	45144	55669
4478	45162	55669
4479	45178	55666
4480	45195	55664
4481	45209	55659
4482	45230	55662
4483	45239	55651
4484	45248	55639
4485	45256	55627
4486	45265	55616
4487	45277	55608
4488	45288	55598
4489	45309	55602
4490	45341	55619
4491	45359	55619
4492	45375	55616
4493	45398	55621
4494	45416	55621
4495	45425	55610
4496	45439	55604
4497	45448	55593
4498	45458	55582
4499	45465	55569
4500	45474	55557
4501	45489	55553
4502	45509	55555
4503	45524	55550
4504	45540	55548
4505	45560	55550
4506	45572	55542
4507	45585	55535
4508	45598	55529
4509	45607	55517
4510	45621	55511
4511	45630	55500
4512	45639	55489
4513	45648	55477
4514	45654	55463
4515	45664	55453
4516	45678	55446
4517	45687	55435
4518	45701	55430
4519	45714	55424
4520	45727	55416
4521	45734	55403
4522	45745	55394
4523	45760	55390
4524	45769	55378
4525	45782	55371
4526	45790	55359
4527	45799	55348
4528	45808	55336
4529	45816	55324
4530	45825	55312
4531	45835	55302
4532	45846	55292
4533	45869	55298
4534	45883	55292
4535	45900	55290
4536	45909	55279
4537	45918	55267
4538	45925	55253
4539	45935	55243
4540	45947	55236
4541	45956	55224
4542	45964	55212
4543	45973	55200
4544	45982	55188
4545	45990	55176
4546	45998	55163
4547	46005	55149
4548	46014	55138
4549	46022	55125
4550	46031	55114
4551	46042	55105
4552	46050	55092
4553	46057	55078
4554	46067	55068
4555	46084	55066
4556	46100	55063
4557	46108	55051
4558	46122	55045
4559	46134	55037
4560	46146	55030
4561	46160	55024
4562	46174	55019
4563	46181	55005
4564	46191	54994
4565	46203	54987
4566	46214	54977
4567	46227	54971
4568	46241	54966
4569	46258	54963
4570	46268	54953
4571	46277	54941
4572	46285	54929
4573	46300	54925
4574	46311	54915
4575	46324	54908
4576	46335	54899
4577	46346	54890
4578	46352	54875
4579	46360	54863
4580	46369	54851
4581	46378	54840
4582	46388	54829
4583	46396	54817
4584	46403	54804
4585	46412	54791
4586	46419	54779
4587	46429	54768
4588	46439	54758
4589	46447	54744
4590	46455	54732
4591	46463	54719
4592	46472	54708
4593	46486	54702
4594	46499	54696
4595	46508	54685
4596	46521	54678
4597	46532	54669
4598	46543	54660
4599	46555	54651
4600	46567	54644
4601	46580	54637
4602	46592	54629
4603	46599	54615
4604	46609	54605
4605	46619	54594
4606	46627	54582
4607	46635	54569
4608	46641	54555
4609	46653	54547
4610	46662	54536
4611	46669	54521
4612	46677	54509
4613	46692	54504
4614	46705	54498
4615	46724	54498
4616	46735	54489
4617	46748	54482
4618	46754	54468
4619	46766	54459
4620	46774	54447
4621	46781	54432
4622	46789	54420
4623	46797	54407
4624	46804	54394
4625	46813	54383
4626	46819	54368
4627	46826	54354
4628	46836	54344
4629	46844	54331
4630	46893	54367
4631	46921	54377
4632	46947	54385
4633	46965	54384
4634	46982	54381
4635	47002	54383
4636	47021	54383
4637	47029	54371
4638	47037	54358
4639	47044	54344
4640	47053	54333
4641	47065	54324
4642	47077	54316
4643	47091	54311
4644	47110	54310
4645	47122	54302
4646	47138	54300
4647	47150	54291
4648	47161	54283
4649	47171	54272
4650	47182	54263
4651	47192	54252
4652	47201	54241
4653	47211	54231
4654	47220	54219
4655	47228	54207
4656	47239	54197
4657	47250	54189
4658	47259	54176
4659	47271	54169
4660	47283	54161
4661	47295	54153
4662	47310	54148
4663	47326	54145
4664	47346	54146
4665	47362	54142
4666	47375	54136
4667	47389	54130
4668	47401	54122
4669	47410	54111
4670	47421	54101
4671	47430	54089
4672	47436	54075
4673	47444	54063
4674	47454	54052
4675	47470	54049
4676	47480	54038
4677	47490	54027
4678	47498	54015
4679	47506	54002
4680	47521	53998
4681	47533	53990
4682	47545	53982
4683	47558	53975
4684	47576	53974
4685	47592	53971
4686	47600	53958
4687	47610	53948
4688	47620	53937
4689	47628	53924
4690	47638	53913
4691	47644	53899
4692	47652	53886
4693	47661	53875
4694	47669	53863
4695	47677	53850
4696	47685	53837
4697	47693	53824
4698	47703	53814
4699	47710	53801
4700	47721	53791
4701	47731	53781
4702	47742	53772
4703	47756	53766
4704	47767	53757
4705	47782	53752
4706	47798	53749
4707	47817	53749
4708	47829	53741
4709	47842	53733
4710	47856	53727
4711	47866	53717
4712	47880	53712
4713	47892	53703
4714	47902	53693
4715	47915	53686
4716	47930	53681
4717	47950	53682
4718	47966	53679
4719	47979	53671
4720	47994	53667
4721	48009	53662
4722	48024	53657
4723	48032	53644
4724	48039	53631
4725	48051	53622
4726	48061	53612
4727	48069	53600
4728	48078	53588
4729	48087	53577
4730	48099	53568
4731	48111	53561
4732	48121	53550
4733	48131	53540
4734	48146	53535
4735	48163	53533
4736	48176	53526
4737	48191	53521
4738	48202	53511
4739	48210	53499
4740	48217	53485
4741	48225	53472
4742	48236	53463
4743	48247	53454
4744	48256	53443
4745	48264	53430
4746	48272	53418
4747	48280	53405
4748	48289	53394
4749	48298	53382
4750	48305	53368
4751	48313	53356
4752	48319	53342
4753	48332	53334
4754	48340	53321
4755	48355	53316
4756	48366	53307
4757	48382	53303
4758	48396	53298
4759	48405	53286
4760	48414	53275
4761	48422	53262
4762	48430	53249
4763	48437	53236
4764	48445	53224
4765	48455	53213
4766	48463	53200
4767	48472	53190
4768	48480	53177
4769	48489	53165
4770	48495	53151
4771	48503	53138
4772	48509	53123
4773	48516	53109
4774	48523	53096
4775	48530	53082
4776	48540	53072
4777	48552	53064
4778	48584	53078
4779	48615	53090
4780	48651	53109
4781	48669	53107
4782	48685	53103
