iter	Logloss
2929	0.2501489816
2930	0.2501488094
2931	0.2501478815
2932	0.2501478806
2933	0.2501184734
2934	0.2501055996
2935	0.2501054822
2936	0.2500967831
2937	0.2500948952
2938	0.2500914426
2939	0.2500865391
2940	0.2500786893
2941	0.25007462
2942	0.2500719388
2943	0.2500719373
2944	0.2500708432
2945	0.2500707953
2946	0.2500705175
2947	0.2500704868
2948	0.2500704778
2949	0.2500704774
2950	0.2500704562
2951	0.2500686017
2952	0.2500685977
2953	0.2500684876
2954	0.2500684876
2955	0.2500684875
2956	0.2500677505
2957	0.250064613
2958	0.2500617105
2959	0.2500470045
2960	0.2500366966
2961	0.2500081883
2962	0.250006808
2963	0.2499621073
2964	0.2499582265
2965	0.2499312578
2966	0.2499312575
2967	0.2499312227
2968	0.2499068102
2969	0.2499067899
2970	0.2499052083
2971	0.2499034656
2972	0.249899007
2973	0.2498989794
2974	0.2498968064
2975	0.2498957618
2976	0.2498950274
2977	0.2498939586
2978	0.2498938546
2979	0.2498937428
2980	0.2498937203
2981	0.2498936389
2982	0.2498883032
2983	0.2498865031
2984	0.2498804462
2985	0.2498803314
2986	0.2498758305
2987	0.2498755823
2988	0.2498755778
2989	0.2498715555
2990	0.2498710795
2991	0.2498659642
2992	0.249865053
2993	0.2498636203
2994	0.2498608442
2995	0.2498571636
2996	0.2498538186
2997	0.2498537929
2998	0.2498513649
2999	0.2498513623
3000	0.2498359416
3001	0.2498265264
3002	0.2498264953
3003	0.2498242944
3004	0.2498240591
3005	0.2498240267
3006	0.2498233283
3007	0.24981924
3008	0.2498191769
3009	0.2498086347
3010	0.2498027997
3011	0.2498023972
3012	0.249798539
3013	0.2497919377
3014	0.2497919376
3015	0.2497917648
3016	0.2497910175
3017	0.249785796
3018	0.2497856559
3019	0.2497789873
3020	0.249777935
3021	0.2497693903
3022	0.2497690412
3023	0.2497536705
3024	0.2497523658
3025	0.2497496494
3026	0.2497495881
3027	0.2497401203
3028	0.2497335103
3029	0.2497334388
3030	0.2497334375
3031	0.2497333992
3032	0.2497333983
3033	0.2497234639
3034	0.2497202502
3035	0.249720153
3036	0.2497201476
3037	0.2497196836
3038	0.2497196782
3039	0.2496954609
3040	0.249689024
3041	0.2496786507
3042	0.2496326286
3043	0.2495850427
3044	0.2495404911
3045	0.2495397712
3046	0.2495383392
3047	0.2495047023
3048	0.2495001246
3049	0.2494974951
3050	0.2494974936
3051	0.2494974654
3052	0.249491309
3053	0.2494910928
3054	0.2494910875
3055	0.2494906938
3056	0.2494905873
3057	0.2494905729
3058	0.2494903212
3059	0.2494790171
3060	0.2494779726
3061	0.2494779723
3062	0.2494384624
3063	0.2494273667
3064	0.2494192838
3065	0.2494180973
3066	0.2494180929
3067	0.2494180547
3068	0.2494164082
3069	0.2494158617
3070	0.2494140568
3071	0.2494130079
3072	0.2494130049
3073	0.2494129914
3074	0.2494129727
3075	0.2494122003
3076	0.2494121725
3077	0.2494121707
3078	0.249412155
3079	0.2493919024
3080	0.2493919023
3081	0.249391851
3082	0.2493918506
3083	0.2493918504
3084	0.2493878872
3085	0.2493687226
3086	0.2493687224
3087	0.2493687223
3088	0.2493683814
3089	0.2493672725
3090	0.2493672032
3091	0.2493642879
3092	0.2493642844
3093	0.2493642529
3094	0.2493642106
3095	0.2493642037
3096	0.2493641765
3097	0.2493603635
3098	0.2493300885
3099	0.2493167412
3100	0.2493110845
3101	0.2493110845
3102	0.2492966332
3103	0.2492880011
3104	0.2492787786
3105	0.2492683948
3106	0.2492626044
3107	0.2492598102
3108	0.2492504485
3109	0.2492503615
3110	0.249250111
3111	0.2492378448
3112	0.2492271417
3113	0.2492258312
3114	0.2492216791
3115	0.249221677
3116	0.249218348
3117	0.2492183414
3118	0.2492183372
3119	0.2492182969
3120	0.249218295
3121	0.2492182937
3122	0.2492180792
3123	0.2492171631
3124	0.2492101028
3125	0.2492100973
3126	0.2492100879
3127	0.2492020788
3128	0.2491978913
3129	0.2491961721
3130	0.2491936509
3131	0.2491430142
3132	0.2491404625
3133	0.2491403161
3134	0.2491373132
3135	0.2491373127
3136	0.2491373122
3137	0.2491339881
3138	0.2491328291
3139	0.2491273041
3140	0.2490998667
3141	0.2490951671
3142	0.2490816101
3143	0.2490331092
3144	0.249033092
3145	0.2490306791
3146	0.2490062109
3147	0.2489916215
3148	0.2489881741
3149	0.248977899
3150	0.2489717349
3151	0.248970734
3152	0.2489662324
3153	0.2489628223
3154	0.2489586869
3155	0.2489575642
3156	0.2489566128
3157	0.2489566105
3158	0.2489541597
3159	0.2489488238
3160	0.248930536
3161	0.2489288282
3162	0.2489181403
3163	0.248917445
3164	0.2489088984
3165	0.2489088956
3166	0.2489081924
3167	0.2489081802
3168	0.2489036397
3169	0.2488800296
3170	0.2488677629
3171	0.2488612414
3172	0.2488600845
3173	0.2488430184
3174	0.24884208
3175	0.2488224052
3176	0.2488082051
3177	0.2488021155
3178	0.2488021133
3179	0.2487918456
3180	0.2487918445
3181	0.2487914614
3182	0.2487796945
3183	0.2487717787
3184	0.2487623253
3185	0.2487599582
3186	0.2487599547
3187	0.2487552084
3188	0.2487542384
3189	0.2487466873
3190	0.2487455053
3191	0.2487443219
3192	0.248743848
3193	0.2487346345
3194	0.24873458
3195	0.2487286587
3196	0.2487238276
3197	0.2487040147
3198	0.2486955403
3199	0.248695489
3200	0.2486954881
3201	0.2486942517
3202	0.2486916407
3203	0.2486842582
3204	0.248681217
3205	0.2486799609
3206	0.2486799291
3207	0.2486751183
3208	0.2486742588
3209	0.248673847
3210	0.2486718186
3211	0.2486681422
3212	0.2486681414
3213	0.2486681366
3214	0.2486501358
3215	0.2486470375
3216	0.2486467852
3217	0.248646765
3218	0.2486462598
3219	0.2486462061
3220	0.2486462061
3221	0.2486158254
3222	0.2486155746
3223	0.2486139598
3224	0.2486062533
3225	0.2486062531
3226	0.2486050727
3227	0.2486050574
3228	0.248605036
3229	0.2485771325
3230	0.2485717556
3231	0.2485717525
3232	0.2485635993
3233	0.2485593993
3234	0.2485322359
3235	0.248499403
3236	0.2484993979
3237	0.2484963444
3238	0.2484962601
3239	0.2484962157
3240	0.2484865104
3241	0.2484629783
3242	0.2484514135
3243	0.2484352862
3244	0.2484305715
3245	0.2484305695
3246	0.2484238457
3247	0.2484200855
3248	0.2484172319
3249	0.2484171191
3250	0.2484163763
3251	0.2483908832
3252	0.2483882584
3253	0.2483772997
3254	0.2483770068
3255	0.2483766568
3256	0.2483637847
3257	0.2483375468
3258	0.2483242581
3259	0.248321761
3260	0.248321654
3261	0.2483215883
3262	0.2483215862
3263	0.2483185889
3264	0.2483113038
3265	0.2483089832
3266	0.2483072538
3267	0.2483048831
3268	0.2483027848
3269	0.2482996398
3270	0.2482765191
3271	0.2482764638
3272	0.2482764492
3273	0.2482744987
3274	0.248274295
3275	0.248274274
3276	0.2482712424
3277	0.2482712393
3278	0.2482712125
3279	0.248240478
3280	0.2482361217
3281	0.2482228925
3282	0.2482228656
3283	0.2482225411
3284	0.2482224621
3285	0.2482224438
3286	0.2482194808
3287	0.2482194793
3288	0.2482194303
3289	0.2482193593
3290	0.2481992378
3291	0.2481985626
3292	0.2481626092
3293	0.2480954837
3294	0.248095469
3295	0.248095394
3296	0.248095227
3297	0.2480951226
3298	0.2480687682
3299	0.2480578713
3300	0.2480570977
3301	0.248051944
3302	0.2480519364
3303	0.2480519257
3304	0.2480519257
3305	0.2480518734
3306	0.2480505004
3307	0.2480400544
3308	0.2480399323
3309	0.2480392973
3310	0.2480392958
3311	0.2480309068
3312	0.2480072901
3313	0.2480016878
3314	0.2479746583
3315	0.2479733497
3316	0.2479673981
3317	0.2479317705
3318	0.2479302474
3319	0.2479297479
3320	0.2479271098
3321	0.2479270688
3322	0.247913009
3323	0.2479080417
3324	0.2479018397
3325	0.2479018074
3326	0.2478993202
3327	0.2478992734
3328	0.2478992597
3329	0.2478973926
3330	0.2478916985
3331	0.2478909603
3332	0.2478866957
3333	0.2478866938
3334	0.2478862466
3335	0.247886246
3336	0.2478862358
3337	0.2478854356
3338	0.2478854198
3339	0.2478852276
3340	0.2478689154
3341	0.2478146558
3342	0.2478057675
3343	0.247797921
3344	0.2477957786
3345	0.2477932074
3346	0.2477923885
3347	0.2477923771
3348	0.2477578476
3349	0.2477427697
3350	0.2477371148
3351	0.2477332644
3352	0.2477332345
3353	0.2477262795
3354	0.2477157539
3355	0.2477157536
3356	0.2476584285
3357	0.2476584255
3358	0.2476583595
3359	0.2476581407
3360	0.2476578285
3361	0.2476545358
3362	0.2476528049
3363	0.2476494504
3364	0.2476425328
3365	0.2476425289
3366	0.2476268525
3367	0.247623598
3368	0.2476235945
3369	0.2476146444
3370	0.2476140056
3371	0.2476116577
3372	0.2475869012
3373	0.2475868904
3374	0.2475868806
3375	0.2475868218
3376	0.2475824076
3377	0.2475816854
3378	0.2475816744
3379	0.2475779488
3380	0.2475742791
3381	0.2475742767
3382	0.2475742162
3383	0.2475742075
3384	0.2475741904
3385	0.2475726385
3386	0.2475709314
3387	0.247570857
3388	0.2475670712
3389	0.2475669243
3390	0.2475669174
3391	0.2475651371
3392	0.2475649089
3393	0.2475582446
3394	0.2475573958
3395	0.247554046
3396	0.2475473682
3397	0.2475473392
3398	0.2475463937
3399	0.2475463577
3400	0.2475457855
3401	0.2475441657
3402	0.2475437656
3403	0.2475435989
3404	0.247542044
3405	0.2475356094
3406	0.2475355635
3407	0.2475348581
3408	0.247532195
3409	0.2475306676
3410	0.2475279158
3411	0.2475277848
3412	0.2475163115
3413	0.2475101175
3414	0.2475100807
3415	0.2475100801
3416	0.2475100615
3417	0.2475085608
3418	0.2475085577
3419	0.2475070679
3420	0.2475070664
3421	0.247505624
3422	0.2475056163
3423	0.2475034864
3424	0.2475029219
3425	0.2475029168
3426	0.2475029101
3427	0.2475008145
3428	0.2475006154
3429	0.2475005493
3430	0.2475004601
3431	0.2474950608
3432	0.2474826376
3433	0.2474825824
3434	0.2474769038
3435	0.2474734801
3436	0.2474723094
3437	0.2474722717
3438	0.2474721724
3439	0.2474685244
3440	0.2474626495
3441	0.2474626159
3442	0.2474625692
3443	0.2474540087
3444	0.2474540039
3445	0.2474539816
3446	0.2474539677
3447	0.2474539645
3448	0.2474538222
3449	0.2474530754
3450	0.2474523503
3451	0.247451215
3452	0.2474412407
3453	0.2474412323
3454	0.2474359528
3455	0.2473960302
3456	0.24737626
3457	0.2473713925
3458	0.2473682226
3459	0.2473614886
3460	0.2473608766
3461	0.2473608744
3462	0.2473590204
3463	0.2473588882
3464	0.2473588203
3465	0.2473529011
3466	0.2473528301
3467	0.2473528119
3468	0.2473527967
3469	0.2473477633
3470	0.2473464764
3471	0.247346446
3472	0.247344606
3473	0.2473413498
3474	0.2473386271
3475	0.2473384342
3476	0.2473384065
3477	0.2473365697
3478	0.247336569
3479	0.247334904
3480	0.247334904
3481	0.2473349039
3482	0.2473349035
3483	0.2473349034
3484	0.2473348587
3485	0.2473344235
3486	0.247333642
3487	0.2473322821
3488	0.2473315279
3489	0.247329571
3490	0.247329253
3491	0.2473292435
3492	0.2473292336
3493	0.2473292333
3494	0.2473291058
3495	0.2473264929
3496	0.2473261618
3497	0.2473261587
3498	0.2473257077
3499	0.2473256744
3500	0.2473006757
3501	0.2472960142
3502	0.2472906656
3503	0.2472891613
3504	0.2472887927
3505	0.2472784007
3506	0.2472749584
3507	0.2472713145
3508	0.2472594873
3509	0.2472506086
3510	0.2472485024
3511	0.2472484995
3512	0.2472483523
3513	0.2472473181
3514	0.2472457476
3515	0.2472380567
3516	0.2472319915
3517	0.2472310199
3518	0.2472243735
3519	0.2472218287
3520	0.2472205634
3521	0.247220545
3522	0.2472205161
3523	0.2472120815
3524	0.2472120405
3525	0.2472120169
3526	0.247211644
3527	0.2471918533
3528	0.247125497
3529	0.2471251704
3530	0.2471182989
3531	0.2471175472
3532	0.2471088812
3533	0.2471076643
3534	0.2471076212
3535	0.2471076175
3536	0.2471066675
3537	0.2471060297
3538	0.2471059665
3539	0.247105965
3540	0.2471059638
3541	0.2471059403
3542	0.2471059239
3543	0.2471058941
3544	0.2471058928
3545	0.2471058905
3546	0.2471022192
3547	0.2471022172
3548	0.2470879684
3549	0.2470853224
3550	0.2470811694
3551	0.2470803309
3552	0.2470771638
3553	0.2470725974
3554	0.2470725475
3555	0.2470725056
3556	0.2470725055
3557	0.2470695413
3558	0.2470686818
3559	0.247068565
3560	0.247064985
3561	0.2470649155
3562	0.2470619348
3563	0.247061203
3564	0.2470611611
3565	0.2470599093
3566	0.2470588325
3567	0.247054659
3568	0.247053893
3569	0.2470521222
3570	0.2470521135
3571	0.2470512296
3572	0.247018935
3573	0.2470182796
3574	0.2470181491
3575	0.2470114887
3576	0.2470114608
3577	0.2470114366
3578	0.2470089355
3579	0.247001221
3580	0.2470007671
3581	0.2470007535
3582	0.2469821196
3583	0.24698067
3584	0.2469793172
3585	0.2469218601
3586	0.2469210897
3587	0.2469092795
3588	0.2469092787
3589	0.2469092724
3590	0.2468932225
3591	0.2468926582
3592	0.2468852667
3593	0.2468828045
3594	0.2468811557
3595	0.2468797025
3596	0.2468796308
3597	0.2468788832
3598	0.2468782905
3599	0.2468656303
3600	0.2468653754
3601	0.2468653631
3602	0.2468653594
3603	0.2468511772
3604	0.2468511756
3605	0.2468511611
3606	0.2468468862
3607	0.246844815
3608	0.2468439556
3609	0.246816378
3610	0.246779838
3611	0.2467207365
3612	0.2466952252
3613	0.2466951365
3614	0.2466937473
3615	0.2466926847
3616	0.2466721737
3617	0.2466714085
3618	0.2466549623
3619	0.2466333742
3620	0.2466125056
3621	0.2466106038
3622	0.2466009381
3623	0.2466002207
3624	0.2465975868
3625	0.2465774465
3626	0.2465772569
3627	0.2465707351
3628	0.2465393697
3629	0.2464444589
3630	0.24644206
3631	0.2464404783
3632	0.2464381642
3633	0.2464279979
3634	0.2464252287
3635	0.2464224002
3636	0.2464223858
3637	0.2464223633
3638	0.2464203434
3639	0.2463895761
3640	0.2463895761
3641	0.246367805
3642	0.2463641286
3643	0.2463619954
3644	0.2463619229
3645	0.2463589042
3646	0.2463350593
3647	0.2463184226
3648	0.2463184055
3649	0.2463115222
3650	0.246311521
3651	0.2463111379
3652	0.2463111122
3653	0.2463086577
3654	0.2463086503
3655	0.2462991579
3656	0.2462971562
3657	0.2462899768
3658	0.2462877677
3659	0.2462876982
3660	0.2462755729
3661	0.2462502528
3662	0.2462455936
3663	0.2462403154
3664	0.2462363984
3665	0.2462316415
3666	0.2462316384
3667	0.2462316369
3668	0.2462311576
3669	0.2462203434
3670	0.2462202824
3671	0.246215636
3672	0.2462142597
3673	0.246213592
3674	0.2462135914
3675	0.2462047091
3676	0.2461641492
3677	0.2461297363
3678	0.2461223421
3679	0.2460985877
3680	0.2460947831
3681	0.2460929581
3682	0.2460370817
3683	0.2460257704
3684	0.2460161195
3685	0.2459994635
3686	0.2459884986
3687	0.2459796211
3688	0.2459683594
3689	0.2459675983
3690	0.2459655767
3691	0.2459144853
3692	0.2459144852
3693	0.2459129631
3694	0.2458926424
3695	0.2458831775
3696	0.2458801346
3697	0.2458801027
3698	0.2458800686
3699	0.245880068
3700	0.2458800394
3701	0.2458800386
3702	0.2458712869
3703	0.2458711873
3704	0.245870618
3705	0.2458703981
3706	0.245866603
3707	0.2458665952
3708	0.2458663971
3709	0.2458553101
3710	0.2458530134
3711	0.2458306978
3712	0.2458240628
3713	0.2458239961
3714	0.2458118785
3715	0.2458118406
3716	0.245798399
3717	0.245795691
3718	0.2457914559
3719	0.2457913577
3720	0.2457912362
3721	0.2457763552
3722	0.2457763535
3723	0.245776337
3724	0.2457617837
3725	0.2457603101
3726	0.2457564186
3727	0.2457564179
3728	0.2457561924
3729	0.2457561155
3730	0.2457557383
3731	0.2457557308
3732	0.2457541054
3733	0.2457074806
3734	0.2457074723
3735	0.2457009982
3736	0.2456940955
3737	0.2456938374
3738	0.2456885901
3739	0.245688589
3740	0.2456871873
3741	0.2456871846
3742	0.2456793515
3743	0.24567899
3744	0.2456678058
3745	0.2456668945
3746	0.2456668941
3747	0.2456579908
3748	0.2456416964
3749	0.2456410581
3750	0.2456390938
3751	0.2456282056
3752	0.2456261056
3753	0.2456226693
3754	0.2456226692
3755	0.2456226088
3756	0.2456225819
3757	0.2456218441
3758	0.2456172439
3759	0.2455890524
3760	0.2455879779
3761	0.245585517
3762	0.2455557689
3763	0.2455413237
3764	0.2455403631
3765	0.2455310118
3766	0.2454800074
3767	0.2454094162
3768	0.2454066717
3769	0.2453717555
3770	0.245371161
3771	0.2453692967
3772	0.2453692827
3773	0.2453681572
3774	0.2453681516
3775	0.2453678937
3776	0.2453678214
3777	0.2453589364
3778	0.2453533599
3779	0.2453530011
3780	0.245349592
3781	0.2453355794
3782	0.2453296814
3783	0.2453182693
3784	0.2453174682
3785	0.2452955255
3786	0.2452924235
3787	0.2452924168
3788	0.2452922724
3789	0.2452799313
3790	0.2452769233
3791	0.2452733637
3792	0.2452733503
3793	0.2452724495
3794	0.2452724245
3795	0.2452702685
3796	0.2452701896
3797	0.2452668248
3798	0.2452655786
3799	0.2452610694
3800	0.2452609648
3801	0.2452584391
3802	0.2452584274
3803	0.2452570413
3804	0.2452568404
3805	0.2452563549
3806	0.2452563369
3807	0.245255392
3808	0.2452553744
3809	0.245247273
3810	0.2452352227
3811	0.2452201358
3812	0.2452194318
3813	0.245211072
3814	0.2452110711
3815	0.245207764
3816	0.2452077579
3817	0.2452050499
3818	0.24519515
3819	0.2451522325
3820	0.2451519302
3821	0.2451404586
3822	0.2451298303
3823	0.2451187738
3824	0.2451187591
3825	0.2451187425
3826	0.2451174706
3827	0.2451019812
3828	0.2450928189
3829	0.2450811062
3830	0.245079965
3831	0.245079963
3832	0.2450680386
3833	0.2450647586
3834	0.2450641603
3835	0.2450575251
3836	0.245057401
3837	0.2450298916
3838	0.2450236512
3839	0.2450227199
3840	0.2450225679
3841	0.2450212094
3842	0.245018778
3843	0.2450174035
3844	0.2450091398
3845	0.2450060324
3846	0.2449954015
3847	0.2449887974
3848	0.2449879783
3849	0.2449879739
3850	0.2449824269
3851	0.2449609514
3852	0.2449604404
3853	0.2449246966
3854	0.2449241402
3855	0.2449241308
3856	0.2449188653
3857	0.2449183946
3858	0.2449183927
3859	0.2449103755
3860	0.2449071282
3861	0.2449052101
3862	0.2448954844
3863	0.2448917331
3864	0.2448748314
3865	0.2448747081
3866	0.2448657015
3867	0.2448470351
3868	0.2448394285
3869	0.244808917
3870	0.2447946787
3871	0.2447944776
3872	0.2447858467
3873	0.2447857784
3874	0.2447856627
3875	0.244744044
3876	0.2447440223
3877	0.2447340204
3878	0.2447332735
3879	0.2447284368
3880	0.2447283825
3881	0.2447202709
3882	0.2447202356
3883	0.2447198863
3884	0.2447169735
3885	0.2447165035
3886	0.2447143238
3887	0.2447081645
3888	0.244707584
3889	0.2446981942
3890	0.2446981877
3891	0.2446981793
3892	0.2446981792
3893	0.2446945545
3894	0.2446462667
3895	0.2446461934
3896	0.2446403953
3897	0.2446395174
3898	0.2446395025
3899	0.2446395017
3900	0.2446395009
3901	0.2446277885
3902	0.2446098132
3903	0.2446098008
3904	0.2446073748
3905	0.2446051707
3906	0.2445652929
3907	0.2445610254
3908	0.2445610055
3909	0.2445508132
3910	0.2445491226
3911	0.2445491149
3912	0.244545768
3913	0.2445439148
3914	0.2445314025
3915	0.2445276093
3916	0.2445101444
3917	0.2444863487
3918	0.244477858
3919	0.2444768916
3920	0.2444766069
3921	0.2444600886
3922	0.2444446109
3923	0.2444446101
3924	0.2444445535
3925	0.2444368057
3926	0.2444358516
3927	0.2444358461
3928	0.2444173663
3929	0.2444172155
3930	0.2444172004
3931	0.2444150717
3932	0.2444141215
3933	0.2444140638
3934	0.2444140188
3935	0.2444025172
3936	0.244396392
3937	0.244375388
3938	0.2443635686
3939	0.2443610791
3940	0.2443563747
3941	0.2443558327
3942	0.2443502266
3943	0.2443502265
3944	0.2443401247
3945	0.2443396713
3946	0.2443377554
3947	0.2443245735
3948	0.2443172232
3949	0.2443170976
3950	0.2442787374
3951	0.2442765932
3952	0.244274495
3953	0.2442597732
3954	0.244259773
3955	0.2442595749
3956	0.2442510615
3957	0.2442509381
3958	0.2441800933
3959	0.2441761696
3960	0.2441540016
3961	0.2441523667
3962	0.2441505884
3963	0.2441501612
3964	0.244149693
3965	0.2441479432
3966	0.2441460357
3967	0.244136657
3968	0.2441346942
3969	0.2441291563
3970	0.2441291554
3971	0.2441286517
3972	0.2441286428
3973	0.2441286387
3974	0.2441242788
3975	0.2441238056
3976	0.2441156441
3977	0.2441156029
3978	0.244112051
3979	0.2441115329
3980	0.244111272
3981	0.2440760795
3982	0.2440738259
3983	0.2440532189
3984	0.2440498988
3985	0.2440335201
3986	0.2440312252
3987	0.2440312238
3988	0.2440311267
3989	0.2440308389
3990	0.2440295442
3991	0.2440295161
3992	0.2440295075
3993	0.2440173213
3994	0.244016871
3995	0.2440168684
3996	0.2440156829
3997	0.2440129925
3998	0.2440129488
3999	0.2440128505
4000	0.2440097502
4001	0.2439967825
4002	0.2439605544
4003	0.2439564192
4004	0.2439561246
4005	0.2439560257
4006	0.2439560218
4007	0.2439549323
4008	0.2439540963
4009	0.2439533121
4010	0.2439521655
4011	0.2439410356
4012	0.2439395435
4013	0.2439372579
4014	0.2439353173
4015	0.2439352675
4016	0.2439352621
4017	0.2439345635
4018	0.2439324603
4019	0.2439324576
4020	0.2439322118
4021	0.2439321463
4022	0.2439311389
4023	0.2439294548
4024	0.2439194905
4025	0.2439173188
4026	0.2439170152
4027	0.243915407
4028	0.2439078815
4029	0.2439078159
4030	0.2439066174
4031	0.2438989324
4032	0.243867406
4033	0.2438589858
4034	0.2438589857
4035	0.2438581515
4036	0.2438581235
4037	0.2438580084
4038	0.243857272
4039	0.2438572561
4040	0.2438565228
4041	0.24382358
4042	0.2438182278
4043	0.2438169299
4044	0.2438156428
4045	0.2437938089
4046	0.2437859065
4047	0.2437791013
4048	0.2437766009
4049	0.2437675669
4050	0.243767441
4051	0.2437650979
4052	0.243726784
4053	0.2437208008
4054	0.2437154605
4055	0.2436935668
4056	0.2436922765
4057	0.2436902402
4058	0.2436876659
4059	0.2436827816
4060	0.2436572566
4061	0.243652981
4062	0.2436522561
4063	0.2436397797
4064	0.2436250806
4065	0.2436223453
4066	0.2436184099
4067	0.2436184037
4068	0.2436178001
4069	0.2436158456
4070	0.2436148271
4071	0.2436142492
4072	0.2436101986
4073	0.2436047072
4074	0.2435911679
4075	0.2435874884
4076	0.2435758979
4077	0.2435745529
4078	0.2435738467
4079	0.2435712735
4080	0.2435712015
4081	0.2435710678
4082	0.2434970868
4083	0.2434970865
4084	0.243491025
4085	0.2434872789
4086	0.2434837135
4087	0.2434787889
4088	0.2434787609
4089	0.2434754109
4090	0.2434753573
4091	0.2434753286
4092	0.2434752789
4093	0.2434668273
4094	0.2434504401
4095	0.2434478803
4096	0.2434472856
4097	0.2434467818
4098	0.2434467772
4099	0.2434467771
4100	0.2434453278
4101	0.2434446835
4102	0.2434446125
4103	0.2434424116
4104	0.2434408129
4105	0.2434045799
4106	0.24338558
4107	0.2433744078
4108	0.2433382252
4109	0.24333155
4110	0.2433100836
4111	0.2433092649
4112	0.2433044875
4113	0.2433035122
4114	0.2433033784
4115	0.2432971228
4116	0.2432745799
4117	0.2432732737
4118	0.2432507266
4119	0.243250169
4120	0.2432480319
4121	0.2432480302
4122	0.2432137665
4123	0.2432128171
4124	0.2432094314
4125	0.2432052421
4126	0.2432031031
4127	0.2431997439
4128	0.2431991439
4129	0.243187894
4130	0.2431872481
4131	0.2431848883
4132	0.2431839151
4133	0.2431826429
4134	0.2431823483
4135	0.2431801687
4136	0.2431801674
4137	0.2431786816
4138	0.2431770459
4139	0.2431770451
4140	0.2431686231
4141	0.2431593403
4142	0.2431456217
4143	0.243141014
4144	0.2431401563
4145	0.2431394878
4146	0.2431158853
4147	0.2431158558
4148	0.243115184
4149	0.2431147518
4150	0.2431044294
4151	0.2431021922
4152	0.2430956202
4153	0.2430789185
4154	0.2430708915
4155	0.2430708132
4156	0.2430678041
4157	0.2430636148
4158	0.2430628819
4159	0.2430608207
4160	0.2430593953
4161	0.2430583734
4162	0.2430466786
4163	0.2430452003
4164	0.2430415258
4165	0.2430411917
4166	0.2430392848
4167	0.243022394
4168	0.2429987785
4169	0.2429987129
4170	0.2429985941
4171	0.2429972242
4172	0.2429959027
4173	0.2429950143
4174	0.2429935153
4175	0.2429901916
4176	0.2429779807
4177	0.2429769886
4178	0.2429654055
4179	0.2429520936
4180	0.2429430313
4181	0.242943031
4182	0.242942786
4183	0.2429416613
4184	0.2429411387
4185	0.2429382477
4186	0.2429361832
4187	0.242932233
4188	0.2429025903
4189	0.2428948853
4190	0.2428888709
4191	0.2428888637
4192	0.2428722056
4193	0.2428715862
4194	0.2428711631
4195	0.2428711403
4196	0.2428710172
4197	0.2428709718
4198	0.2428695362
4199	0.2428530466
4200	0.2428507731
4201	0.2428507148
4202	0.2428497282
4203	0.2428466349
4204	0.2428466217
4205	0.2428457494
4206	0.2428441659
4207	0.24284416
4208	0.2428375094
4209	0.2428370389
4210	0.2428338765
4211	0.2428293386
4212	0.2428268327
4213	0.2427685978
4214	0.2427604117
4215	0.2427571727
4216	0.2427543952
4217	0.2427475805
4218	0.2427464232
4219	0.242746423
4220	0.2427464084
4221	0.2427430655
4222	0.2427379799
4223	0.2427344077
4224	0.242731952
4225	0.2427319476
4226	0.2427319418
4227	0.2427238383
4228	0.2427229168
4229	0.2427203191
4230	0.2427030031
4231	0.2426594555
4232	0.2426542784
4233	0.2426535038
4234	0.2426513664
4235	0.2426497398
4236	0.242649581
4237	0.2426376336
4238	0.2426376334
4239	0.2426368388
4240	0.2426356514
4241	0.242634378
4242	0.2426343703
4243	0.2426343499
4244	0.2426333253
4245	0.2426126403
4246	0.2426113693
4247	0.2426079574
4248	0.2425983427
4249	0.2425974826
4250	0.2425974825
4251	0.2425943097
4252	0.2425943026
4253	0.2425935858
4254	0.2425916157
4255	0.2425878005
4256	0.2425877771
4257	0.2425789538
4258	0.2425653739
4259	0.242565343
4260	0.2425653338
4261	0.2425551944
4262	0.2425542216
4263	0.2425531448
4264	0.2425527053
4265	0.2425446232
4266	0.242541697
4267	0.2425412518
4268	0.2425404072
4269	0.2425396383
4270	0.2425396255
4271	0.2425395951
4272	0.2425366807
4273	0.242536543
4274	0.2425359111
4275	0.2425353706
4276	0.2425287784
4277	0.2425277793
4278	0.2425224284
4279	0.2425164266
4280	0.2425164249
4281	0.2425139322
4282	0.2424834045
4283	0.2424832495
4284	0.2424832314
4285	0.242474931
4286	0.2424530479
4287	0.2424523796
4288	0.2424483902
4289	0.2424295489
4290	0.2424295293
4291	0.2424155173
4292	0.2424138212
4293	0.2424138196
4294	0.2424121383
4295	0.2423950882
4296	0.2423806806
4297	0.2423805802
4298	0.2423804397
4299	0.2423799094
4300	0.2423754544
4301	0.2423689261
4302	0.2423560265
4303	0.242352447
4304	0.2423522955
4305	0.2423522479
4306	0.2423485087
4307	0.242348496
4308	0.2423484189
4309	0.2423472725
4310	0.2423472234
4311	0.2423465494
4312	0.2423185385
4313	0.2423184936
4314	0.2423183437
4315	0.2423183437
4316	0.2423183432
4317	0.2423183431
4318	0.2423180482
4319	0.2423174358
4320	0.2423112745
4321	0.2423096067
4322	0.2423090991
4323	0.2423056513
4324	0.2422837341
4325	0.2422822484
4326	0.2422822361
4327	0.2422816599
4328	0.2422623581
4329	0.2422147835
4330	0.2422064432
4331	0.2421823703
4332	0.2421702209
4333	0.242170057
4334	0.2421695369
4335	0.2421691396
4336	0.2420882586
4337	0.2420785566
4338	0.2420785477
4339	0.2420784256
4340	0.2420774329
4341	0.2420768584
